id,name,value,units_of_measurement,timestamp
167,CPU Usage - pid 1915 - android.process.acore,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
168,CPU Usage - pid 2029 - com.android.deskclock,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
169,CPU Usage - pid 2071 - com.android.calendar,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
170,CPU Usage - pid 2106 - com.android.providers.calendar,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
171,CPU Usage - pid 2256 - com.android.dialer,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
172,CPU Usage - pid 2284 - com.android.managedprovisioning,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
173,CPU Usage - pid 2324 - com.android.mms,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
174,CPU Usage - pid 2409 - com.android.email,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
175,CPU Usage - pid 2434 - com.android.exchange,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
176,CPU Usage - pid 2592 - com.android.defcontainer,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
177,CPU Usage - pid 2654 - com.svox.pico,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
178,CPU Usage - pid 4741 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-15 16:43:33.707 GMT+01:00
179,RAM Usage - pid 4741 - pt.uc.student.aclima.device_agent,18087,Kilobytes,2017-04-15 16:43:50.935 GMT+01:00
180,Open Ports, tcp       0      0 127.0.0.1:5037         0.0.0.0:*              LISTEN,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:43:50.953 GMT+01:00
181,Open Ports,tcp6       1      0 ::ffff:10.0.2.15:47235 ::ffff:216.58.210.142:80 CLOSE_WAIT,Proto Recv-Q Send-Q Local Address          Foreign Address        State,2017-04-15 16:43:50.953 GMT+01:00
182,Available System RAM,1359134720,bytes,2017-04-15 16:44:32.699 GMT+01:00
183,Used System CPU,1.2755102,%,2017-04-15 16:44:32.713 GMT+01:00
184,CPU Usage - pid 1668 - com.android.systemui,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
185,CPU Usage - pid 1708 - android.process.media,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
186,CPU Usage - pid 1745 - com.android.inputmethod.latin,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
187,CPU Usage - pid 1851 - com.android.launcher,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
188,CPU Usage - pid 1878 - com.android.printspooler,0.0,%,2017-04-15 16:44:33.727 GMT+01:00
