id,name,value,units_of_measurement,timestamp
4426,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:37:38.968 GMT+01:00
4442,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:38:38.988 GMT+01:00
4458,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:39:39.003 GMT+01:00
4474,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:40:39.031 GMT+01:00
4491,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:41:39.048 GMT+01:00
4507,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:42:39.073 GMT+01:00
4523,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:43:39.089 GMT+01:00
4539,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:44:39.108 GMT+01:00
4555,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:45:39.131 GMT+01:00
4572,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:46:39.158 GMT+01:00
4588,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:47:39.177 GMT+01:00
4604,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:48:39.199 GMT+01:00
4620,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:49:39.219 GMT+01:00
4636,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:50:39.235 GMT+01:00
4653,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:51:39.261 GMT+01:00
4669,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,99.00894,%,2017-04-22 15:52:39.286 GMT+01:00
4685,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:53:39.302 GMT+01:00
4701,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:54:39.313 GMT+01:00
4717,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:55:39.340 GMT+01:00
4734,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:56:39.378 GMT+01:00
4750,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 15:57:39.397 GMT+01:00
4766,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:58:39.414 GMT+01:00
4782,CPU Usage - pid 10841 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 15:59:39.433 GMT+01:00
4801,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:01:39.769 GMT+01:00
4818,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,100.0,%,2017-04-22 16:02:39.773 GMT+01:00
4835,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:03:39.786 GMT+01:00
4852,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,0.0,%,2017-04-22 16:04:39.809 GMT+01:00
4869,CPU Usage - pid 16923 - pt.uc.student.aclima.device_agent,99.03288,%,2017-04-22 16:05:39.826 GMT+01:00
