id,name,value,units_of_measurement,timestamp
1839,Available System RAM,1379360768,bytes,2017-04-15 22:21:07.558 GMT+01:00
1855,Available System RAM,1379483648,bytes,2017-04-15 22:22:07.582 GMT+01:00
1872,Available System RAM,1378770944,bytes,2017-04-15 22:23:07.608 GMT+01:00
1888,Available System RAM,1379495936,bytes,2017-04-15 22:24:07.641 GMT+01:00
1904,Available System RAM,1379115008,bytes,2017-04-15 22:25:07.662 GMT+01:00
1920,Available System RAM,1378619392,bytes,2017-04-15 22:26:07.679 GMT+01:00
1936,Available System RAM,1378779136,bytes,2017-04-15 22:27:07.698 GMT+01:00
1953,Available System RAM,1378521088,bytes,2017-04-15 22:28:07.718 GMT+01:00
1969,Available System RAM,1379147776,bytes,2017-04-15 22:29:07.738 GMT+01:00
1985,Available System RAM,1378717696,bytes,2017-04-15 22:30:07.755 GMT+01:00
2001,Available System RAM,1377689600,bytes,2017-04-15 22:31:07.777 GMT+01:00
2017,Available System RAM,1378304000,bytes,2017-04-15 22:32:07.797 GMT+01:00
2034,Available System RAM,1378054144,bytes,2017-04-15 22:33:07.822 GMT+01:00
2050,Available System RAM,1377546240,bytes,2017-04-15 22:34:07.843 GMT+01:00
2066,Available System RAM,1377927168,bytes,2017-04-15 22:35:07.868 GMT+01:00
2082,Available System RAM,1377931264,bytes,2017-04-15 22:36:07.889 GMT+01:00
2098,Available System RAM,1377792000,bytes,2017-04-15 22:37:07.916 GMT+01:00
2111,Available System RAM,1379295232,bytes,2017-04-15 22:38:07.968 GMT+01:00
2127,Available System RAM,1378009088,bytes,2017-04-15 22:39:07.985 GMT+01:00
2143,Available System RAM,1378017280,bytes,2017-04-15 22:40:08.007 GMT+01:00
2159,Available System RAM,1378021376,bytes,2017-04-15 22:41:08.026 GMT+01:00
2175,Available System RAM,1377267712,bytes,2017-04-15 22:42:08.046 GMT+01:00
2192,Available System RAM,1377271808,bytes,2017-04-15 22:43:08.066 GMT+01:00
2208,Available System RAM,1376874496,bytes,2017-04-15 22:44:08.093 GMT+01:00
2224,Available System RAM,1377497088,bytes,2017-04-15 22:45:08.127 GMT+01:00
2240,Available System RAM,1377193984,bytes,2017-04-15 22:46:08.146 GMT+01:00
2256,Available System RAM,1376387072,bytes,2017-04-15 22:47:08.169 GMT+01:00
2272,Available System RAM,1376391168,bytes,2017-04-15 22:48:08.194 GMT+01:00
2289,Available System RAM,1375875072,bytes,2017-04-15 22:49:08.233 GMT+01:00
2305,Available System RAM,1376395264,bytes,2017-04-15 22:50:08.236 GMT+01:00
2321,Available System RAM,1376649216,bytes,2017-04-15 22:51:08.255 GMT+01:00
2337,Available System RAM,1376526336,bytes,2017-04-15 22:52:08.276 GMT+01:00
2354,Available System RAM,1376018432,bytes,2017-04-15 22:53:08.297 GMT+01:00
2370,Available System RAM,1376628736,bytes,2017-04-15 22:54:08.320 GMT+01:00
2386,Available System RAM,1376403456,bytes,2017-04-15 22:55:08.344 GMT+01:00
2402,Available System RAM,1375760384,bytes,2017-04-15 22:56:08.376 GMT+01:00
2418,Available System RAM,1376153600,bytes,2017-04-15 22:57:08.417 GMT+01:00
2435,Available System RAM,1375272960,bytes,2017-04-15 22:58:08.457 GMT+01:00
2451,Available System RAM,1375010816,bytes,2017-04-15 22:59:08.490 GMT+01:00
2467,Available System RAM,1375539200,bytes,2017-04-15 23:00:08.520 GMT+01:00
2483,Available System RAM,1375895552,bytes,2017-04-15 23:01:08.548 GMT+01:00
2499,Available System RAM,1375653888,bytes,2017-04-15 23:02:08.580 GMT+01:00
2516,Available System RAM,1375924224,bytes,2017-04-15 23:03:08.621 GMT+01:00
2532,Available System RAM,1376055296,bytes,2017-04-15 23:04:08.640 GMT+01:00
2548,Available System RAM,1375928320,bytes,2017-04-15 23:05:08.662 GMT+01:00
2564,Available System RAM,1376182272,bytes,2017-04-15 23:06:08.684 GMT+01:00
2580,Available System RAM,1376178176,bytes,2017-04-15 23:07:08.709 GMT+01:00
2581,Available System RAM,1378254848,bytes,2017-04-15 23:08:08.751 GMT+01:00
2597,Available System RAM,1376841728,bytes,2017-04-15 23:09:08.768 GMT+01:00
2613,Available System RAM,1376440320,bytes,2017-04-15 23:10:08.788 GMT+01:00
2629,Available System RAM,1376059392,bytes,2017-04-15 23:11:08.803 GMT+01:00
2645,Available System RAM,1375928320,bytes,2017-04-15 23:12:08.823 GMT+01:00
2662,Available System RAM,1375809536,bytes,2017-04-15 23:13:08.846 GMT+01:00
2678,Available System RAM,1376149504,bytes,2017-04-15 23:14:08.866 GMT+01:00
2694,Available System RAM,1375834112,bytes,2017-04-15 23:15:08.888 GMT+01:00
2710,Available System RAM,1377693696,bytes,2017-04-15 23:16:08.911 GMT+01:00
2726,Available System RAM,1375666176,bytes,2017-04-15 23:17:08.925 GMT+01:00
2742,Available System RAM,1375944704,bytes,2017-04-15 23:18:08.943 GMT+01:00
2759,Available System RAM,1375645696,bytes,2017-04-15 23:19:08.977 GMT+01:00
2775,Available System RAM,1375907840,bytes,2017-04-15 23:20:08.980 GMT+01:00
2791,Available System RAM,1376669696,bytes,2017-04-15 23:21:08.996 GMT+01:00
2807,Available System RAM,1376743424,bytes,2017-04-15 23:35:22.728 GMT+01:00
2808,Available System RAM,1383084032,bytes,2017-04-15 23:36:22.582 GMT+01:00
2831,Available System RAM,1378779136,bytes,2017-04-15 23:37:22.213 GMT+01:00
2853,Available System RAM,1378185216,bytes,2017-04-15 23:38:22.236 GMT+01:00
2875,Available System RAM,1377632256,bytes,2017-04-15 23:39:22.260 GMT+01:00
